연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고
2018,,<b>14:00</b>,"<span>한화</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">8</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180505&gameId=20180505HHSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180505&gameId=20180505HHSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,T-R,대구,-
2018,,<b>14:00</b>,"<span>넥센</span><em><span class=""win"">10</span><span>vs</span><span class=""lose"">1</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180505&gameId=20180505WOKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180505&gameId=20180505WOKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />MS-T,,수원,-
2018,,<b>14:00</b>,"<span>NC</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">12</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180505&gameId=20180505NCHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180505&gameId=20180505NCHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,S-T,KNN-R<br />KBC-R,광주,-
2018,05.06(일),<b>14:00</b>,"<span>두산</span><em><span class=""win"">13</span><span>vs</span><span class=""lose"">5</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180506&gameId=20180506OBLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180506&gameId=20180506OBLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,잠실,-
2018,,<b>14:00</b>,<span>롯데</span><em><span>vs</span></em><span>SK</span>,,,SPO-2T,KNN-R<br />PM-R,문학,그라운드사정
2018,,<b>14:00</b>,<span>한화</span><em><span>vs</span></em><span>삼성</span>,,,SPO-T,T-R,대구,우천취소
2018,,<b>14:00</b>,<span>넥센</span><em><span>vs</span></em><span>KT</span>,,,KN-T,,수원,우천취소
2018,,<b>14:00</b>,"<span>NC</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">11</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180506&gameId=20180506NCHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180506&gameId=20180506NCHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />KBC-R,광주,-
2018,05.08(화),<b>18:30</b>,"<span>SK</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">9</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508SKNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508SKNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R<br />GM-R,마산,-
2018,,<b>18:30</b>,"<span>롯데</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">2</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508LTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508LTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R,잠실,-
2018,,<b>18:30</b>,"<span>삼성</span><em><span class=""win"">9</span><span>vs</span><span class=""lose"">4</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508SSKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508SSKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,T-R,수원,-
2018,,<b>18:30</b>,"<span>두산</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">10</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508OBHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508OBHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,KBC-R,광주,-
2018,,<b>18:30</b>,"<span>한화</span><em><span class=""win"">10</span><span>vs</span><span class=""lose"">9</span></em><span>넥센</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508HHWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180508&gameId=20180508HHWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,고척,-
2018,05.09(수),<b>18:30</b>,"<span>SK</span><em><span class=""win"">6</span><span>vs</span><span class=""lose"">5</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509SKNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509SKNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R<br />GM-R,마산,-
2018,,<b>18:30</b>,"<span>롯데</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">3</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509LTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509LTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R,잠실,-
2018,,<b>18:30</b>,"<span>삼성</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">4</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509SSKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509SSKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,T-R,수원,-
2018,,<b>18:30</b>,"<span>두산</span><em><span class=""win"">13</span><span>vs</span><span class=""lose"">7</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509OBHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509OBHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,KBC-R,광주,-
2018,,<b>18:30</b>,"<span>한화</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">1</span></em><span>넥센</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509HHWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180509&gameId=20180509HHWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,고척,-
2018,05.10(목),<b>18:30</b>,"<span>SK</span><em><span class=""win"">6</span><span>vs</span><span class=""lose"">2</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510SKNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510SKNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R<br />GM-R,마산,-
2018,,<b>18:30</b>,"<span>롯데</span><em><span class=""win"">7</span><span>vs</span><span class=""lose"">2</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510LTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510LTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R,잠실,-
2018,,<b>18:30</b>,"<span>삼성</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">5</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510SSKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510SSKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,T-R,수원,-
2018,,<b>18:30</b>,"<span>두산</span><em><span class=""lose"">5</span><span>vs</span><span class=""win"">6</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510OBHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510OBHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,KBC-R,광주,-
2018,,<b>18:30</b>,"<span>한화</span><em><span class=""win"">3</span><span>vs</span><span class=""lose"">1</span></em><span>넥센</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510HHWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180510&gameId=20180510HHWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,고척,-
2018,05.11(금),<b>18:30</b>,"<span>넥센</span><em><span class=""win"">10</span><span>vs</span><span class=""lose"">5</span></em><span>두산</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511WOOB0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511WOOB0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,잠실,-
2018,,<b>18:30</b>,"<span>LG</span><em><span class=""win"">14</span><span>vs</span><span class=""lose"">9</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511LGSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511LGSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,문학,-
2018,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">6</span></em><span>롯데</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511KTLT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511KTLT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R,사직,-
2018,,<b>18:30</b>,"<span>KIA</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">8</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511HTSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511HTSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R<br />DM-R,대구,-
2018,,<b>18:30</b>,"<span>NC</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">2</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511NCHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180511&gameId=20180511NCHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,TJ-R<br />KNN-R<br />TM-R,대전,-
2018,05.12(토),<b>17:00</b>,<span>넥센</span><em><span>vs</span></em><span>두산</span>,,,MS-T,,잠실,우천취소
2018,,<b>17:00</b>,<span>LG</span><em><span>vs</span></em><span>SK</span>,,,SPO-2T,,문학,우천취소
2018,,<b>17:00</b>,<span>KT</span><em><span>vs</span></em><span>롯데</span>,,,SS-T,KNN-R<br />PM-R,사직,우천취소
2018,,<b>17:00</b>,<span>KIA</span><em><span>vs</span></em><span>삼성</span>,,,KN-T,T-R,대구,우천취소
2018,,<b>17:00</b>,<span>NC</span><em><span>vs</span></em><span>한화</span>,,,SPO-T,TJ-R<br />KNN-R,대전,우천취소
2018,05.13(일),<b>14:00</b>,"<span>넥센</span><em><span class=""win"">2</span><span>vs</span><span class=""lose"">1</span></em><span>두산</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513WOOB0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513WOOB0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,잠실,-
2018,,<b>14:00</b>,"<span>LG</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">10</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513LGSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513LGSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,문학,-
2018,,<b>14:00</b>,"<span>KT</span><em><span class=""lose"">1</span><span>vs</span><span class=""win"">3</span></em><span>롯데</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513KTLT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513KTLT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R,사직,-
2018,,<b>14:00</b>,"<span>KIA</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">7</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513HTSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513HTSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R,대구,-
2018,,<b>14:00</b>,"<span>NC</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">4</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513NCHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180513&gameId=20180513NCHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,KNN-R,대전,-
2018,05.15(화),<b>18:30</b>,"<span>롯데</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">3</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515LTNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515LTNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R<br />GM-R,마산,-
2018,,<b>18:30</b>,"<span>SK</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">6</span></em><span>두산</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515SKOB0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515SKOB0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,잠실,-
2018,,<b>18:30</b>,"<span>KIA</span><em><span class=""win"">2</span><span>vs</span><span class=""lose"">1</span></em><span>넥센</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515HTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515HTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,고척,-
2018,,<b>18:30</b>,"<span>KT</span><em><span class=""win"">3</span><span>vs</span><span class=""lose"">0</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515KTHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515KTHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,TJ-R<br />TM-R,대전,-
2018,,<b>18:30</b>,"<span>LG</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">4</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515LGSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180515&gameId=20180515LGSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,T-R<br />DM-R,포항,-
2018,05.16(수),<b>18:30</b>,<span>롯데</span><em><span>vs</span></em><span>NC</span>,,,SS-T,KNN-R<br />PM-R<br />GM-R,마산,우천취소
2018,,<b>18:30</b>,"<span>SK</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">5</span></em><span>두산</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516SKOB0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516SKOB0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,잠실,-
2018,,<b>18:30</b>,"<span>KIA</span><em><span class=""lose"">7</span><span>vs</span><span class=""win"">8</span></em><span>넥센</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516HTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516HTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,고척,-
2018,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">5</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516KTHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516KTHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,TJ-R<br />TM-R<br />DK-R,대전,-
2018,,<b>18:30</b>,"<span>LG</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">7</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516LGSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20180516&gameId=20180516LGSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,T-R<br />DM-R,포항,-
